,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,salary_derived
2563,265,IT,0.0,0.729177564357,5,0.0,low,0.795997867881,Employed,3.0,0
2564,268,procurement,0.0,0.762147653992,5,0.0,medium,0.546547710348,Employed,3.0,1
2565,308,IT,0.0,0.839001136225,6,0.0,low,0.08132384812230001,Left,4.0,0
2566,269,engineering,0.0,0.850593048324,5,0.0,low,0.8678193624770001,Left,5.0,0
2567,202,support,0.0,0.561433001304,5,0.0,high,0.890497970504,Employed,3.0,3
2568,207,IT,1.0,0.9799133559409999,5,0.0,low,0.6728189635420001,Employed,4.0,0
2569,167,sales,0.0,0.9483621935169999,5,0.0,medium,1.0,Employed,3.0,1
2570,242,engineering,1.0,0.7475891510699999,3,0.0,medium,0.7484049033600001,Employed,5.0,1
2571,267,support,1.0,0.452078714245,2,0.0,low,0.134083130194,Employed,6.0,0
2572,138,sales,0.0,0.551875968411,5,0.0,low,0.721120583367,Employed,2.0,0
2573,206,marketing,0.0,,3,0.0,medium,1.0,Employed,2.0,1
2574,145,sales,0.0,0.953589991174,5,0.0,low,0.667683220596,Employed,2.0,0
2575,212,product,0.0,,4,0.0,medium,0.8994571299899999,Employed,2.0,1
2576,271,product,0.0,,3,0.0,medium,0.8222186662540001,Employed,2.0,1
2577,161,support,0.0,0.644726743278,5,0.0,medium,0.7019186842370001,Employed,3.0,1
2578,252,IT,0.0,0.8160683690809999,5,0.0,medium,0.611374646497,Left,2.0,1
2579,284,support,0.0,0.956076128239,7,0.0,low,0.0641845726227,Left,4.0,0
2580,193,finance,1.0,,4,0.0,low,0.728253464453,Employed,3.0,0
2581,126,engineering,0.0,0.46311839808399996,2,0.0,low,0.42744593464,Left,3.0,0
2582,262,management,1.0,0.803199733352,3,1.0,high,0.746154225105,Employed,7.0,3
2583,153,sales,0.0,0.8462506226180001,4,0.0,medium,0.793976440425,Employed,7.0,1
2584,173,marketing,0.0,0.951845559559,4,0.0,low,0.876347818705,Employed,3.0,0
2585,157,sales,1.0,0.505479727027,4,0.0,medium,0.609515672984,Employed,3.0,1
2586,236,sales,0.0,0.944120198749,5,0.0,medium,0.979975649609,Employed,4.0,1
2587,139,engineering,0.0,0.7401562168889999,2,0.0,medium,0.7450703971889999,Employed,2.0,1
2588,249,support,0.0,0.746385094404,4,0.0,medium,0.851996546576,Employed,2.0,1
2590,137,finance,0.0,0.686357688831,5,0.0,low,0.886198760812,Employed,2.0,0
2591,156,support,1.0,0.5907128352350001,3,0.0,low,0.675782784224,Employed,6.0,0
2592,175,engineering,0.0,0.8114570569949999,3,0.0,medium,0.8275764568389999,Employed,3.0,1
2593,272,engineering,0.0,0.645629322255,4,0.0,low,0.697104691031,Employed,2.0,0
2594,156,finance,0.0,0.528929108135,2,0.0,high,0.312927891678,Left,3.0,3
2595,270,sales,0.0,0.855481964629,4,0.0,low,0.884897407145,Left,5.0,0
2596,260,IT,0.0,0.8765390789030001,5,0.0,medium,0.872301678516,Left,5.0,1
2598,121,sales,0.0,0.510925229644,2,0.0,medium,0.44266298014300004,Employed,2.0,1
2599,186,marketing,0.0,0.541525501852,5,0.0,low,0.9943067399459999,Employed,3.0,0
2600,166,management,1.0,0.9603916163539999,3,1.0,high,0.693678846504,Employed,3.0,3
2601,165,engineering,0.0,0.629155499372,3,0.0,medium,0.21585483699000002,Employed,4.0,1
2602,132,sales,0.0,0.538856023308,5,0.0,low,0.287958148555,Left,5.0,0
2603,139,support,0.0,0.5383307349840001,2,0.0,low,0.407195759008,Left,3.0,0
2604,179,management,0.0,0.807176214041,4,0.0,high,0.838344116098,Employed,3.0,3
2605,147,sales,0.0,0.49256113661600004,2,0.0,low,0.38649853330300005,Left,3.0,0
2606,237,finance,0.0,0.7033820578829999,4,0.0,low,0.526090350769,Employed,6.0,0
2607,142,sales,0.0,0.835196829009,5,0.0,medium,0.212991064716,Employed,4.0,1
2608,156,support,0.0,0.880311635256,4,0.0,medium,0.6725371564560001,Employed,2.0,1
2609,214,sales,1.0,0.560298504112,4,0.0,medium,0.660710425138,Employed,3.0,1
2610,220,sales,0.0,,4,0.0,low,0.915193216634,Employed,3.0,0
2611,254,product,0.0,,3,0.0,medium,0.730679282639,Employed,3.0,1
2612,128,sales,0.0,0.471039156874,2,0.0,low,0.37506129856799997,Left,3.0,0
2613,124,IT,0.0,0.9716003719140001,3,0.0,medium,0.513626399257,Employed,5.0,1
2614,249,engineering,0.0,0.759045304172,5,0.0,medium,0.7874071424269999,Employed,3.0,1
2615,261,sales,0.0,0.8302615597040001,5,0.0,low,0.8520014087369999,Left,5.0,0
2616,152,management,0.0,,3,1.0,medium,0.617244567606,Employed,2.0,1
2617,104,product,0.0,0.5384523441100001,3,0.0,high,0.48751554274899994,Employed,7.0,3
2618,138,finance,1.0,0.514723406365,2,0.0,medium,0.405120865441,Left,3.0,1
2619,236,marketing,0.0,0.787407856709,4,0.0,low,0.822820842676,Employed,3.0,0
2620,285,sales,0.0,0.953512033668,2,0.0,high,0.8220029676549999,Employed,3.0,3
2621,252,,1.0,0.502600404791,4,0.0,medium,0.7897901499269999,Employed,3.0,1
2622,226,support,0.0,0.894624649975,5,0.0,medium,0.633309603769,Employed,3.0,1
2623,233,,0.0,1.0,5,0.0,medium,0.957468353356,Left,5.0,1
2624,188,engineering,0.0,0.429657715009,2,0.0,low,0.47005729986999994,Employed,3.0,0
2625,249,management,1.0,,5,0.0,high,0.564273756795,Employed,3.0,3
2626,145,support,0.0,0.49859844695600003,2,0.0,low,0.43520653988499997,Left,3.0,0
2627,211,sales,0.0,0.85306088043,4,0.0,high,0.945521029389,Employed,3.0,3
2628,228,engineering,0.0,0.8618407851909999,4,0.0,medium,0.451917890949,Employed,3.0,1
2629,191,product,0.0,0.363618909248,6,0.0,medium,0.193847715346,Employed,2.0,1
2630,192,,0.0,0.782294087667,4,0.0,low,1.0,Employed,3.0,0
2631,125,sales,0.0,0.36130350242,5,0.0,low,0.699430489049,Employed,4.0,0
2632,264,finance,0.0,0.83126243979,4,0.0,medium,0.8414421802869999,Employed,3.0,1
2633,201,engineering,0.0,0.8421805745700001,3,0.0,medium,0.5734958486249999,Employed,2.0,1
2634,147,sales,0.0,0.560963431276,4,0.0,low,0.681672271418,Employed,10.0,0
2635,142,finance,0.0,0.542059365531,2,0.0,low,0.40864974849799995,Left,3.0,0
2636,207,sales,0.0,0.516044431346,3,0.0,low,0.45195798665799997,Employed,4.0,0
2637,203,finance,1.0,0.874657947069,3,0.0,medium,0.827924594279,Employed,3.0,1
2638,180,support,0.0,1.0,4,0.0,medium,0.643315464996,Employed,3.0,1
2639,164,support,0.0,0.706968822059,3,0.0,medium,0.867137984097,Employed,3.0,1
2640,173,IT,0.0,0.605441233765,3,0.0,low,0.620601167797,Employed,3.0,0
2641,166,engineering,0.0,,4,0.0,low,0.9034009724200002,Employed,2.0,0
2642,212,sales,0.0,0.7087419912559999,3,0.0,low,0.523611509771,Employed,3.0,0
2643,161,IT,0.0,0.532663938999,2,0.0,medium,0.36060777054300003,Left,3.0,1
2644,260,support,0.0,0.814745804262,6,0.0,medium,0.0590517361954,Left,4.0,1
2645,193,finance,0.0,0.491789906856,4,0.0,high,0.58573073066,Employed,3.0,3
2646,194,product,0.0,,4,0.0,low,0.18844062847600002,Employed,3.0,0
2647,233,engineering,0.0,0.71186552492,2,0.0,medium,0.548347296536,Employed,3.0,1
2648,157,management,0.0,0.585926791686,3,0.0,low,1.0,Employed,2.0,0
2649,224,finance,0.0,0.705484823509,3,0.0,medium,0.761770937597,Employed,3.0,1
2650,194,,0.0,0.41438568612599996,2,0.0,medium,0.721794788908,Employed,6.0,1
2651,155,marketing,0.0,0.5216818901129999,2,0.0,low,0.38747458085299996,Left,3.0,0
2652,152,marketing,0.0,0.5520408262550001,2,0.0,medium,0.351235873586,Left,3.0,1
2653,182,management,0.0,0.795418016601,2,0.0,high,0.698001810865,Employed,3.0,3
2654,183,support,0.0,0.498328468914,3,0.0,low,0.633479351635,Employed,2.0,0
2655,215,engineering,0.0,0.56028793327,5,0.0,low,0.734802930722,Employed,4.0,0
2656,183,finance,0.0,0.7031815932979999,3,0.0,medium,0.730609536092,Employed,3.0,1
2657,161,sales,0.0,0.535784323823,2,0.0,low,0.48970007846999997,Left,3.0,0
2658,233,engineering,1.0,0.501417128442,4,0.0,low,0.843680885772,Employed,2.0,0
2660,214,engineering,1.0,0.602227957404,4,0.0,low,0.508710932033,Employed,3.0,0
2661,178,sales,0.0,0.5342142928970001,4,0.0,medium,0.6910962707350001,Employed,4.0,1
2662,261,marketing,0.0,0.869999683506,5,0.0,medium,0.232515476766,Employed,5.0,1
2663,191,support,0.0,0.9478779957960001,5,0.0,high,0.314412821273,Employed,3.0,3
2664,154,IT,0.0,0.5313961783860001,2,0.0,medium,0.40389086775300004,Left,3.0,1
2665,232,IT,0.0,0.74406124746,3,0.0,medium,0.52107648656,Employed,2.0,1
2666,159,product,0.0,0.5257889884260001,2,0.0,medium,0.44166706980400006,Left,3.0,1
2667,302,IT,0.0,0.854675730862,7,0.0,medium,0.050246408368,Left,5.0,1
2668,269,IT,0.0,0.797652922646,6,0.0,low,0.0715950429491,Left,4.0,0
2669,255,sales,0.0,0.8619095227169999,6,0.0,low,0.135852686368,Left,4.0,0
2670,147,sales,0.0,0.673934737271,4,0.0,low,0.41893527939499997,Employed,2.0,0
2671,133,support,0.0,0.685971425964,4,0.0,medium,0.89104092904,Employed,3.0,1
2672,255,sales,0.0,0.975896063011,5,0.0,low,0.919397776581,Left,6.0,0
2673,186,support,1.0,0.848844041372,4,0.0,low,0.643544427866,Employed,3.0,0
2674,160,finance,0.0,1.0,4,0.0,low,0.145813550112,Employed,5.0,0
2675,229,support,0.0,0.656524615327,5,0.0,medium,1.0,Employed,2.0,1
2676,137,support,0.0,0.467286018577,2,0.0,medium,0.461861142471,Left,3.0,1
2677,183,,0.0,0.780930723151,3,0.0,low,0.52979166702,Employed,3.0,0
2678,257,sales,0.0,0.642231688616,3,0.0,low,0.9044455750139999,Employed,3.0,0
2679,158,marketing,0.0,0.847002748955,4,0.0,medium,0.8723161357379999,Employed,4.0,1
2680,205,engineering,0.0,0.6169629603279999,3,0.0,medium,0.549137002046,Employed,2.0,1
2681,136,marketing,0.0,,4,0.0,medium,0.797649391303,Employed,3.0,1
2682,207,sales,0.0,0.8350362476530001,5,0.0,high,0.922932446296,Employed,2.0,3
2683,262,sales,0.0,0.851200419772,4,0.0,medium,0.965831536946,Employed,2.0,1
2684,191,product,1.0,0.629485283149,3,0.0,low,0.7716451804100001,Employed,3.0,0
2685,295,engineering,0.0,0.949000889661,4,0.0,low,0.0656159666409,Left,3.0,0
2686,149,sales,0.0,0.730047141367,4,0.0,medium,0.373505993467,Left,3.0,1
2687,249,IT,0.0,0.514763112638,2,0.0,medium,0.278801733572,Left,4.0,1
2688,284,engineering,0.0,0.403249486874,2,0.0,high,0.43831853068300003,Employed,3.0,3
2689,245,support,0.0,,4,0.0,medium,0.848640094858,Employed,3.0,1
2690,136,,0.0,0.5156910541749999,2,0.0,low,0.368243634304,Left,3.0,0
2691,128,sales,0.0,0.45605728143,2,0.0,low,0.403237094387,Left,3.0,0
2692,185,product,0.0,0.859672390828,3,0.0,low,0.67760659206,Employed,4.0,0
2693,199,sales,1.0,0.866998396768,5,0.0,medium,0.276329076168,Employed,5.0,1
2694,177,engineering,0.0,,3,0.0,low,0.727208614296,Employed,3.0,0
2695,263,engineering,0.0,0.7026888358589999,5,0.0,medium,0.697053818143,Employed,3.0,1
2696,146,support,0.0,0.504000008314,4,0.0,medium,0.559770083406,Employed,2.0,1
2697,296,engineering,0.0,0.885543185249,7,0.0,medium,0.0924699516069,Left,4.0,1
2698,244,,0.0,0.838857918642,6,0.0,medium,0.09813496208799999,Left,4.0,1
2699,215,engineering,0.0,0.549439204107,4,0.0,medium,0.719751587427,Employed,3.0,1
2700,205,sales,1.0,0.755698719516,2,0.0,low,0.387283131939,Employed,6.0,0
2701,266,engineering,0.0,0.6215746961249999,4,0.0,medium,0.683768231963,Employed,4.0,1
2702,254,support,0.0,0.849194910286,5,0.0,low,0.650974536343,Employed,2.0,0
2703,159,management,0.0,0.8159539494529999,4,0.0,medium,0.629133408541,Employed,4.0,1
2704,221,sales,0.0,0.779025248996,2,0.0,medium,0.449562230123,Employed,5.0,1
2705,143,product,0.0,0.48218278963699995,4,0.0,medium,0.7845230489399999,Employed,6.0,1
2706,260,support,0.0,0.711122233255,3,0.0,low,0.650955569828,Employed,4.0,0
2707,245,sales,0.0,0.8745854712379999,6,0.0,low,0.0639772707558,Left,4.0,0
2708,250,marketing,0.0,0.847176740793,3,0.0,low,0.70693373985,Employed,3.0,0
2709,133,finance,0.0,0.78817755749,4,0.0,low,0.9582184855060001,Employed,2.0,0
2710,189,support,0.0,0.620815452312,4,0.0,medium,0.7927553062809999,Employed,2.0,1
2711,248,management,0.0,0.89968383845,5,0.0,low,0.678316376125,Left,4.0,0
2712,269,sales,0.0,0.959076599618,4,0.0,medium,0.960756688028,Left,5.0,1
2713,140,support,0.0,0.521566082679,2,0.0,low,0.46104386718900003,Left,3.0,0
2714,143,sales,0.0,0.990585684111,5,0.0,low,0.596483540931,Employed,2.0,0
2715,214,sales,0.0,0.773823987765,4,0.0,high,0.789125941324,Employed,3.0,3
2716,243,product,0.0,0.666295456039,3,0.0,medium,0.49475650143100003,Employed,2.0,1
2717,273,engineering,0.0,0.7059918204539999,4,0.0,low,0.502568719064,Employed,3.0,0
2718,181,sales,1.0,0.618278030286,4,0.0,low,0.8513287257969999,Employed,3.0,0
2719,246,engineering,0.0,0.451399960765,6,0.0,medium,0.840331670281,Employed,4.0,1
2720,133,,0.0,0.698019930968,3,0.0,low,0.764984982429,Employed,2.0,0
2721,291,support,0.0,0.8473970146009999,7,0.0,medium,0.0642482848006,Left,4.0,1
2722,308,finance,0.0,0.736990917184,7,0.0,low,0.0807957861604,Left,4.0,0
2723,266,sales,0.0,0.8534946244949999,5,0.0,low,0.746709010112,Employed,5.0,0
2724,233,engineering,0.0,0.575596898847,3,0.0,low,0.914628857493,Employed,3.0,0
2725,173,marketing,0.0,,2,0.0,low,0.719227439337,Employed,3.0,0
2726,254,engineering,1.0,0.8868161697660001,4,0.0,low,0.600020882623,Employed,3.0,0
2727,219,finance,0.0,0.839118474525,4,0.0,low,0.966041555309,Employed,3.0,0
2728,232,product,0.0,0.521720301813,3,0.0,low,0.88009547662,Employed,4.0,0
2729,286,product,0.0,0.9649212042409999,6,0.0,medium,0.5899740060399999,Employed,4.0,1
2730,110,product,0.0,0.626602073227,3,0.0,low,0.681381763955,Employed,3.0,0
2731,183,sales,0.0,0.58164480312,3,0.0,low,0.755905802029,Employed,3.0,0
2732,157,finance,0.0,,4,0.0,medium,0.7284876805120001,Employed,3.0,1
2733,244,sales,0.0,0.945519960733,3,0.0,high,0.9485045687260001,Employed,2.0,3
2734,269,sales,1.0,0.926866967081,2,0.0,low,0.940976547148,Employed,4.0,0
2735,266,admin,0.0,0.544632351703,5,0.0,low,0.664581273942,Employed,2.0,0
2736,230,engineering,0.0,0.44235210497,3,0.0,medium,0.722485246241,Employed,3.0,1
2737,243,engineering,0.0,0.963142334997,5,0.0,medium,0.807775808437,Left,6.0,1
2738,204,sales,1.0,0.980958844661,4,0.0,medium,0.522976266968,Employed,3.0,1
2739,253,IT,0.0,0.953433964604,6,0.0,medium,0.168349736846,Left,4.0,1
2740,213,engineering,0.0,1.0,4,0.0,medium,0.269141746682,Employed,4.0,1
2741,164,sales,0.0,0.563329149766,3,0.0,medium,0.918433088999,Employed,3.0,1
2742,142,sales,0.0,0.55597967974,3,0.0,low,0.980434180889,Employed,3.0,0
2743,210,management,0.0,0.6440402045229999,6,0.0,high,0.197210984106,Employed,5.0,3
2744,224,sales,1.0,0.745330293317,3,0.0,low,0.7560880385590001,Employed,2.0,0
2745,152,engineering,0.0,0.522350815866,2,0.0,medium,0.38772009391,Left,3.0,1
2746,160,engineering,0.0,0.353000639173,3,0.0,low,0.41400647000699997,Employed,2.0,0
2747,223,engineering,1.0,0.8810999474339999,4,0.0,low,0.572240878352,Employed,3.0,0
2748,259,support,0.0,0.8489923561120001,6,0.0,medium,0.178242718106,Left,5.0,1
2749,224,sales,0.0,0.967200814973,2,0.0,low,0.940837197744,Employed,2.0,0
2750,256,support,0.0,0.6788938724410001,3,0.0,medium,0.920053648246,Employed,4.0,1
2751,265,engineering,0.0,0.5886140614109999,6,0.0,low,0.476739705703,Left,3.0,0
2752,267,engineering,0.0,0.931001264563,5,0.0,medium,0.793011827583,Left,5.0,1
2753,265,sales,0.0,0.9749501106399999,4,0.0,low,1.0,Employed,2.0,0
2754,131,support,0.0,0.5306905745139999,2,0.0,medium,0.420331491514,Left,3.0,1
2755,156,sales,0.0,0.770015657906,3,0.0,medium,0.802023762501,Employed,3.0,1
2756,198,sales,0.0,0.9249466112289999,4,0.0,medium,0.625846873397,Employed,2.0,1
2757,241,IT,0.0,1.0,5,0.0,medium,0.663343779572,Employed,4.0,1
2758,266,sales,0.0,0.55106460049,5,0.0,medium,0.65406093071,Employed,2.0,1
2759,161,sales,0.0,,4,0.0,low,0.740763763486,Employed,3.0,0
2760,270,engineering,1.0,0.981780804102,3,0.0,medium,0.62300950016,Employed,3.0,1
2761,206,management,0.0,0.660246305001,3,0.0,high,0.775553596151,Employed,3.0,3
2762,142,support,0.0,0.58338485189,3,0.0,high,0.691526294938,Employed,2.0,3
2763,255,finance,1.0,0.8059086927050001,2,0.0,medium,0.745534025917,Employed,2.0,1
2764,179,product,0.0,0.712838077886,3,0.0,low,0.857752791365,Employed,2.0,0
2765,168,sales,0.0,,3,0.0,low,0.311702090994,Employed,3.0,0
2766,136,sales,0.0,0.64556338724,4,0.0,high,0.664038966677,Employed,3.0,3
2767,274,sales,0.0,0.7968093883380001,6,0.0,low,0.119996306823,Left,4.0,0
2768,150,support,0.0,0.53109104724,2,0.0,low,0.429582571246,Left,3.0,0
2769,155,sales,0.0,0.727843164553,3,0.0,low,0.323082967481,Employed,2.0,0
2770,245,engineering,0.0,0.8852964121789999,5,0.0,low,0.817256619751,Left,5.0,0
2771,245,finance,0.0,0.695945253482,3,0.0,medium,0.9186651179109999,Employed,10.0,1
2772,262,sales,0.0,0.8770389133409999,5,0.0,low,0.7428888496449999,Left,5.0,0
2773,275,sales,0.0,0.900011684067,4,0.0,medium,0.82903678514,Left,5.0,1
2774,239,support,0.0,0.88708232713,3,0.0,medium,1.0,Employed,4.0,1
2775,160,support,0.0,0.448125591391,2,0.0,low,0.36801781554499996,Left,3.0,0
2776,264,engineering,0.0,0.9369609107539999,6,0.0,medium,0.11570309228,Left,4.0,1
2778,289,IT,0.0,0.977610495625,7,0.0,low,0.16330259814,Left,4.0,0
2779,265,sales,1.0,0.592719147343,3,0.0,high,0.7670223027680001,Employed,2.0,3
2780,251,sales,1.0,0.536072588894,5,0.0,low,0.481505813763,Employed,3.0,0
2781,171,engineering,0.0,0.421358306398,6,0.0,low,0.397277771597,Employed,2.0,0
2782,239,product,0.0,0.8624134210269999,4,0.0,low,0.83695268255,Left,5.0,0
2783,149,support,0.0,,3,0.0,low,0.859971103617,Employed,3.0,0
2784,135,management,0.0,0.509400314042,3,0.0,low,0.42104150480700003,Employed,2.0,0
2785,294,engineering,0.0,0.47078949096,4,0.0,low,0.437268851024,Left,3.0,0
2786,256,engineering,0.0,0.952850088284,4,0.0,medium,0.6395265330659999,Employed,4.0,1
2787,145,engineering,0.0,0.524135763548,2,0.0,low,0.497611526123,Left,3.0,0
2788,225,finance,0.0,,3,0.0,medium,0.564839911405,Employed,3.0,1
2789,141,sales,1.0,0.703138392288,4,0.0,low,0.696128163098,Employed,2.0,0
2790,207,engineering,1.0,0.990048102595,4,0.0,medium,0.799951568326,Employed,2.0,1
2791,219,product,0.0,0.41862813306,6,0.0,low,1.0,Employed,6.0,0
2792,270,,0.0,,4,0.0,low,1.0,Employed,2.0,0
2793,292,IT,0.0,0.778057978877,7,0.0,low,0.139701761775,Left,5.0,0
2794,154,admin,0.0,0.689065161128,3,0.0,low,0.523747533497,Employed,2.0,0
2795,238,product,0.0,0.596817320701,4,0.0,medium,0.7779854396539999,Employed,4.0,1
2796,260,management,0.0,0.7512648751209999,6,0.0,medium,0.0911454457502,Employed,5.0,1
2797,206,marketing,0.0,0.974725410778,2,0.0,low,0.487744712643,Employed,2.0,0
2798,267,sales,0.0,0.9295520683490001,4,0.0,medium,0.814207642219,Left,5.0,1
2799,271,IT,1.0,0.646004035428,4,0.0,medium,0.912053225263,Employed,3.0,1
2800,181,procurement,1.0,,3,0.0,low,0.59269302271,Employed,3.0,0
2801,273,support,0.0,0.66572205997,3,0.0,low,0.550083427497,Left,6.0,0
2802,229,support,0.0,0.890077281951,5,0.0,low,0.705278925835,Left,6.0,0
2803,156,engineering,0.0,0.533339483271,2,0.0,low,0.35342411266,Left,3.0,0
2804,143,support,0.0,0.512454802676,2,0.0,medium,0.484243855145,Left,3.0,1
2805,155,IT,0.0,0.491273820378,2,0.0,high,0.357395734671,Left,3.0,3
2806,185,engineering,1.0,0.7107094006319999,5,0.0,medium,0.600316242206,Employed,2.0,1
2807,267,sales,0.0,0.992276455712,4,0.0,medium,0.614172095191,Employed,3.0,1
2808,185,engineering,1.0,0.5830145271720001,4,0.0,medium,0.8732090277060001,Employed,3.0,1
2809,254,engineering,0.0,0.8452134968539999,3,0.0,medium,0.895691597533,Employed,3.0,1
2810,168,sales,0.0,,4,0.0,medium,0.989057460564,Employed,2.0,1
2811,219,support,0.0,1.0,4,0.0,medium,0.738577010146,Employed,2.0,1
2812,189,support,0.0,0.718473455879,4,0.0,low,0.54434136728,Employed,2.0,0
2813,228,support,1.0,0.899844796643,5,0.0,high,0.19703242003,Employed,4.0,3
2814,157,,0.0,0.727879353299,4,0.0,medium,0.914270141531,Employed,2.0,1
2815,270,support,0.0,0.913733330327,3,0.0,low,0.414214020464,Employed,6.0,0
2816,133,sales,1.0,0.618063701169,4,0.0,medium,0.895697509461,Employed,4.0,1
2817,155,sales,0.0,0.43412341422399997,2,0.0,low,0.43922249278399994,Left,3.0,0
2818,196,sales,0.0,0.874373094815,3,0.0,low,1.0,Employed,4.0,0
2819,250,procurement,0.0,0.411463245734,4,0.0,low,0.759264346193,Employed,4.0,0
2820,227,marketing,0.0,0.8662599757549999,3,0.0,medium,0.830209573049,Employed,3.0,1
2821,135,sales,0.0,0.543421166795,2,0.0,low,0.423004869691,Left,3.0,0
2822,274,engineering,0.0,0.523872748263,3,0.0,high,0.731246080562,Employed,2.0,3
2823,250,engineering,0.0,0.576865019381,3,0.0,medium,0.62837205593,Employed,4.0,1
2824,146,marketing,0.0,0.562533999331,3,0.0,medium,0.447927998138,Employed,3.0,1
2825,146,IT,0.0,0.536508839265,2,0.0,medium,0.433132357373,Left,3.0,1
2826,218,management,0.0,0.710113129504,3,0.0,medium,0.38841405301299997,Left,4.0,1
2827,226,management,0.0,0.620467148773,4,0.0,medium,0.27672839087699996,Employed,5.0,1
2828,156,finance,0.0,0.5137497000410001,2,0.0,high,0.356089535085,Left,3.0,3
2829,140,sales,0.0,0.835833229795,5,0.0,low,0.19408851331399998,Employed,4.0,0
2830,185,product,1.0,0.955245434305,4,0.0,low,0.644697537831,Employed,3.0,0
2831,136,engineering,0.0,0.786734759744,5,0.0,low,0.0878726723917,Left,2.0,0
2832,258,support,0.0,0.941839486688,5,0.0,low,0.9091070448090001,Left,5.0,0
2833,162,procurement,0.0,0.565725270791,3,0.0,low,0.8512339897,Employed,2.0,0
2834,265,support,0.0,0.888531028063,5,0.0,low,0.8085658730320001,Employed,4.0,0
2835,189,support,0.0,0.837145790407,3,0.0,medium,0.9080987973799999,Employed,2.0,1
2836,194,sales,0.0,0.7232196034899999,5,0.0,low,0.275769183868,Employed,3.0,0
2837,139,marketing,0.0,0.64244497072,3,0.0,low,0.7027914784649999,Employed,2.0,0
2838,268,management,0.0,0.53192695687,2,0.0,high,0.78866510092,Employed,2.0,3
2839,247,IT,0.0,,3,0.0,low,1.0,Employed,3.0,0
2840,259,,0.0,0.974588636106,4,0.0,high,0.934622029954,Employed,2.0,3
2841,241,,0.0,0.534586038242,4,0.0,medium,0.982977991674,Employed,4.0,1
2842,146,,1.0,0.459685060986,3,0.0,medium,0.388204995436,Employed,2.0,1
2843,138,support,1.0,,3,0.0,medium,0.588900684539,Employed,3.0,1
